graph,algorithm,n_candidates,n_infected,reliable,n_runs,auc_roc,auc_pr,precision_at_k,recall_at_k,hits_at_k,brier
DLG2,LineageDetector,21,1,False,3,0.7631578947368421,0.5909090909090909,0.5,0.5,0.5,0.07331365647076543
DLG3,degree_anomaly,26,3,False,3,0.14204545454545453,0.11084627329192545,0.0,0.0,0.0,0.1459520155464709
DLG3,boundary,26,3,False,3,0.5909090909090908,0.18181818181818182,0.0,0.0,0.0,0.6923076923076923
DLG3,low_job_connectivity,26,3,False,3,0.2954545454545454,0.1211888111888112,0.25,0.25,0.25,0.2085042735042735
DLG3,completeness,26,3,False,3,0.4772727272727273,0.15384615384615385,0.0,0.0,0.0,0.19230769230769232
DLG3,rule_root,26,3,False,3,0.7613636363636364,0.31971153846153844,0.25,0.25,0.25,0.23076923076923078
DLG3,RandomForest,26,3,False,3,0.5984848484848484,0.45666666666666667,0.5,0.5,0.5,0.1266437430445465
DLG3,RUSBoost,26,3,False,3,0.6439393939393939,0.3653846153846154,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10208558538273775
DLG3,LightGBM,26,3,False,3,0.6590909090909092,0.4036363636363636,0.5,0.5,0.5,0.1628283028595365
DLG3,LineageDetector,26,3,False,3,0.6742424242424242,0.5884615384615385,0.5,0.5,0.5,0.10761224070819687
DLG4,degree_anomaly,16,1,False,3,0.475,0.08333333333333333,0.0,0.0,0.0,0.05810368355238578
DLG4,boundary,16,1,False,3,0.5666666666666667,0.05555555555555555,0.0,0.0,0.0,0.8125
DLG4,low_job_connectivity,16,1,False,3,0.050000000000000044,0.05,0.0,0.0,0.0,0.2447619047619048
DLG4,completeness,16,1,False,3,0.375,0.0625,0.0,0.0,0.0,0.10714285714285714
DLG4,rule_root,16,1,False,3,0.75,0.09090909090909091,0.0,0.0,0.0,0.47619047619047616
DLG4,RandomForest,16,1,False,3,0.75,0.16666666666666666,0.0,0.0,0.0,0.08988206057014761
DLG4,RUSBoost,16,1,False,3,0.9666666666666668,0.5,0.0,0.0,0.0,0.05047572499745699
DLG4,LightGBM,16,1,False,3,0.7,0.14285714285714285,0.0,0.0,0.0,0.1525223563584161
DLG4,LineageDetector,16,1,False,3,0.9333333333333333,0.5,0.0,0.0,0.0,0.05380949407493398
DLG5,degree_anomaly,66,9,True,3,0.4046121593291404,0.2844302277441102,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.1316796272736814
DLG5,boundary,66,9,True,3,0.3402777777777778,0.12681846932321317,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8153846153846154
DLG5,low_job_connectivity,66,9,True,3,0.23270440251572327,0.09730256976858669,0.0,0.0,0.0,0.24333928323797735
DLG5,completeness,66,9,True,3,0.5674603174603173,0.25757575757575757,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.13259800715157857
DLG5,rule_root,66,9,True,3,0.5902777777777778,0.1683760683760684,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.38461538461538464
DLG5,RandomForest,66,9,True,3,0.6619834710743802,0.3728296482928592,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.14557151704285642
DLG5,RUSBoost,66,9,True,3,0.7033542976939203,0.3226381461675579,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.15481133464121377
DLG5,LightGBM,66,9,True,3,0.6330578512396694,0.4597732521022315,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.1707682304057008
DLG5,LineageDetector,66,9,True,3,0.7454545454545454,0.4690035273368607,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.11493647476745529
DLG6,degree_anomaly,568,82,True,3,0.4389083400664332,0.14018161244670774,0.1375,0.1375,0.1375,0.13344341208666344
DLG6,boundary,568,82,True,3,0.47983615221987314,0.1399020494273659,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.6943942133815552
DLG6,low_job_connectivity,568,82,True,3,0.30910539545740195,0.10537038913746817,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.22105946531721027
DLG6,completeness,568,82,True,3,0.6272732359688882,0.2287196388605809,0.3108108108108108,0.3108108108108108,0.3108108108108108,0.14090238413341793
DLG6,rule_root,568,82,True,3,0.5669045695304785,0.16956320105696537,0.19148936170212766,0.19148936170212766,0.19148936170212766,0.4595070422535211
DLG6,RandomForest,568,82,True,3,0.7449778971518103,0.3779180973980266,0.3404255319148936,0.3404255319148936,0.3404255319148936,0.11478910555429342
DLG6,RUSBoost,568,82,True,3,0.6191175647697387,0.23374468368414342,0.33783783783783783,0.33783783783783783,0.33783783783783783,0.15097448434306177
DLG6,LightGBM,568,82,True,3,0.7071092831962397,0.35373780352932793,0.35135135135135137,0.35135135135135137,0.35135135135135137,0.14140465805503055
DLG6,LineageDetector,568,82,True,3,0.7896732135862571,0.4265031824805099,0.43243243243243246,0.43243243243243246,0.43243243243243246,0.09914698652370782
DLG7,degree_anomaly,29,1,False,3,0.125,0.038461538461538464,0.0,0.0,0.0,0.037855056444769955
DLG7,boundary,29,1,False,3,0.3392857142857143,0.043478260869565216,0.0,0.0,0.0,0.7931034482758621
DLG7,low_job_connectivity,29,1,False,3,0.3125,0.045454545454545456,0.0,0.0,0.0,0.22747126436781606
DLG7,completeness,29,1,False,3,0.44642857142857145,0.034482758620689655,0.0,0.0,0.0,0.0603448275862069
DLG7,rule_root,29,1,False,3,0.17857142857142855,0.034482758620689655,0.0,0.0,0.0,0.6551724137931034
DLG7,RandomForest,29,1,False,3,0.4642857142857143,0.0625,0.0,0.0,0.0,0.14032758779761767
DLG7,RUSBoost,29,1,False,3,0.5,0.034482758620689655,0.0,0.0,0.0,0.06498228034899538
DLG7,LightGBM,29,1,False,3,0.625,0.13025210084033612,0.0,0.0,0.0,0.39518659715289783
DLG7,LineageDetector,29,1,False,3,0.8214285714285714,0.16666666666666666,0.0,0.0,0.0,0.05004895268085184
DLG8,degree_anomaly,18,2,False,3,0.38235294117647056,0.08333333333333333,0.0,0.0,0.0,0.10601813802840976
DLG8,boundary,18,2,False,3,0.3999999999999999,0.08596491228070174,0.0,0.0,0.0,0.7777777777777778
DLG8,low_job_connectivity,18,2,False,3,0.42222222222222217,0.08496732026143791,0.0,0.0,0.0,0.2438035399344923
