graph,scenario,nodes,train_pos,val_pos,test_pos,algorithm,n_runs,reliable,auc_roc,auc_pr,hits_at_k,precision,recall,f1,threshold
DLG8,C,546,22,6,6,RandomForest,5,False,0.37222222222222223,0.16666666666666666,0.38888888888888884,0.16666666666666666,1.0,0.2857142857142857,
DLG8,C,546,22,6,6,RUSBoost,5,False,0.3055555555555555,0.16666666666666666,0.2222222222222222,0.16666666666666666,1.0,0.2857142857142857,
DLG8,C,546,22,6,6,LightGBM,5,False,0.22870370370370371,0.12981690049176528,0.0,0.07375478927203065,0.3333333333333333,0.12063492063492064,
DLG8,C,546,22,6,6,Node2Vec+MLP,5,False,0.38240740740740736,0.16418742450753493,0.2222222222222222,0.1488095238095238,0.38888888888888884,0.22136752136752139,
DLG9,A,756,36,9,17,preferential_attachment,5,True,0.6543252595155709,0.25440925371432604,0.20000000000000004,0.2155936623657587,0.8431372549019608,0.3398692810457516,
DLG9,A,756,36,9,17,l3,5,True,0.4666666666666666,0.16666666666666666,0.43333333333333335,0.05555555555555555,0.3333333333333333,0.09523809523809523,
DLG9,A,756,36,9,17,katz,5,True,0.4666666666666666,0.16666666666666666,0.43333333333333335,0.05555555555555555,0.3333333333333333,0.09523809523809523,
DLG9,A,756,36,9,17,ppr,5,True,0.27554786620530564,0.11779970923388379,0.0,0.04313725490196079,0.19607843137254902,0.07189542483660132,
DLG9,A,756,36,9,17,RandomForest,5,True,0.46320645905420993,0.169187675070028,0.03333333333333333,0.0,0.0,0.0,
DLG9,A,756,36,9,17,RUSBoost,5,True,0.5011534025374856,0.17825277397780817,0.5333333333333333,0.13675213675213674,0.7254901960784315,0.2261904761904762,
DLG9,A,756,36,9,17,LightGBM,5,True,0.18189158016147636,0.1150939623681519,0.0,0.030303030303030304,0.05882352941176471,0.04,
DLG9,A,756,36,9,17,Node2Vec+MLP,5,True,0.4795847750865052,0.18421042611393443,0.10000000000000002,0.09934988179669031,0.19607843137254902,0.13139619883040934,
DLG9,B,756,46,11,5,preferential_attachment,5,False,0.4613333333333333,0.18301878574571176,0.26666666666666666,0.15223443223443223,0.6666666666666666,0.24377104377104378,
DLG9,B,756,46,11,5,l3,5,False,0.6933333333333334,0.40626262626262627,0.9333333333333332,0.51010101010101,0.6,0.42857142857142855,
DLG9,B,756,46,11,5,katz,5,False,0.656,0.39702020202020205,0.6666666666666666,0.42676767676767674,0.6,0.42857142857142855,
DLG9,B,756,46,11,5,ppr,5,False,0.5519999999999999,0.30472919672919674,0.4666666666666666,0.25,0.5333333333333333,0.3158974358974359,
DLG9,B,756,46,11,5,RandomForest,5,False,0.652,0.31444444444444447,0.7999999999999999,0.3055555555555556,0.7333333333333334,0.30158730158730157,
DLG9,B,756,46,11,5,RUSBoost,5,False,0.58,0.19869565217391305,1.0,0.16666666666666666,1.0,0.2857142857142857,
DLG9,B,756,46,11,5,LightGBM,5,False,0.7306666666666667,0.4010556545850663,0.6666666666666666,0.3578643578643579,0.7333333333333334,0.41612200435729846,
DLG9,B,756,46,11,5,Node2Vec+MLP,5,False,0.7346666666666666,0.5280537201589833,0.6666666666666666,0.4222222222222222,0.6,0.48067226890756304,
DLG9,C,756,42,11,9,preferential_attachment,5,False,0.6592592592592592,0.3708893561552582,0.3333333333333333,0.18002212739054846,0.7777777777777778,0.29597815074225803,
DLG9,C,756,42,11,9,l3,5,False,0.4222222222222222,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,
DLG9,C,756,42,11,9,katz,5,False,0.37777777777777777,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG9,C,756,42,11,9,ppr,5,False,0.6567901234567901,0.25695274049402905,0.07407407407407407,0.0,0.0,0.0,
DLG9,C,756,42,11,9,RandomForest,5,False,0.38888888888888884,0.16666666666666666,0.037037037037037035,0.0,0.0,0.0,
DLG9,C,756,42,11,9,RUSBoost,5,False,0.3481481481481481,0.16666666666666666,0.25925925925925924,0.05555555555555555,0.3333333333333333,0.09523809523809523,
DLG9,C,756,42,11,9,LightGBM,5,False,0.268724279835391,0.12939507393813046,0.0,0.03567765567765568,0.1111111111111111,0.053806977336389096,
DLG9,C,756,42,11,9,Node2Vec+MLP,5,False,0.4930041152263375,0.1975643609895772,0.1851851851851852,0.18771043771043772,0.1851851851851852,0.18583877995642703,
DLG10,A,5378,322,80,95,preferential_attachment,5,True,0.6498356417359189,0.29131538003662644,0.39999999999999997,0.3123994048826672,0.5754385964912281,0.38946148078892734,
DLG10,A,5378,322,80,95,l3,5,True,0.48456509695290856,0.16583341896035395,0.10000000000000002,0.0537037037037037,0.007017543859649123,0.012207357859531772,
DLG10,A,5378,322,80,95,katz,5,True,0.47113204062788555,0.1651229592342438,0.06666666666666667,0.09682539682539681,0.014035087719298246,0.02432874868812863,
DLG10,A,5378,322,80,95,ppr,5,True,0.22901200369344413,0.10905757199824949,0.0,0.0,0.0,0.0,
DLG10,A,5378,322,80,95,RandomForest,5,True,0.47478485687903976,0.16545985714067205,0.0,0.05071640555511523,0.017543859649122806,0.026049182299182298,
DLG10,A,5378,322,80,95,RUSBoost,5,True,0.5047756232686981,0.16800089484520228,0.6999999999999998,0.16666666666666666,0.11578947368421051,0.12397294301983415,
DLG10,A,5378,322,80,95,LightGBM,5,True,0.7423822714681441,0.4592211986402084,0.43333333333333335,0.2525761016883628,0.6771929824561403,0.34913299888306154,
DLG10,A,5378,322,80,95,Node2Vec+MLP,5,True,0.5191061865189289,0.17276782824551717,0.06666666666666667,0.10277777777777779,0.028070175438596492,0.043054442360359414,
DLG10,B,5378,350,88,59,preferential_attachment,5,True,0.7749976060519007,0.3674952107562421,0.43333333333333335,0.3434343434343434,0.7457627118644069,0.4776570044995485,
DLG10,B,5378,350,88,59,l3,5,True,0.7604424016087332,0.5428518264585992,0.8333333333333334,0.607994056918788,0.5706214689265536,0.5826409325832181,
DLG10,B,5378,350,88,59,katz,5,True,0.7481470841712151,0.5393473940885719,0.7999999999999999,0.6246673338251801,0.519774011299435,0.5646428571428571,
DLG10,B,5378,350,88,59,ppr,5,True,0.6983721152925404,0.47936339949697304,0.6333333333333333,0.623738384242586,0.5536723163841808,0.5799876841174777,
DLG10,B,5378,350,88,59,RandomForest,5,True,0.724628938044623,0.3863748509258233,0.6,0.5226930320150659,0.5423728813559322,0.5244317936774917,
DLG10,B,5378,350,88,59,RUSBoost,5,True,0.8111174949727089,0.38660821658735134,0.7999999999999999,0.32686476652516677,0.9604519774011299,0.46602672689629215,
DLG10,B,5378,350,88,59,LightGBM,5,True,0.7053720195346166,0.248762265622558,0.03333333333333333,0.297256700134398,0.8983050847457626,0.43660888059228303,
DLG10,B,5378,350,88,59,Node2Vec+MLP,5,True,0.7546586230010535,0.5084443150304508,0.7999999999999999,0.43395863395863393,0.5649717514124294,0.48963877652402243,
DLG10,C,5378,348,87,62,preferential_attachment,5,True,0.38681928546652794,0.13467592205598827,0.0,0.07833908211171793,0.09677419354838708,0.08332377554054628,
DLG10,C,5378,348,87,62,l3,5,True,0.4575268817204301,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG10,C,5378,348,87,62,katz,5,True,0.3677419354838709,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG10,C,5378,348,87,62,ppr,5,True,0.6554283732223379,0.22945383392251473,0.0,0.0,0.0,0.0,
DLG10,C,5378,348,87,62,RandomForest,5,True,0.4483870967741936,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG10,C,5378,348,87,62,RUSBoost,5,True,0.2967741935483871,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG10,C,5378,348,87,62,LightGBM,5,True,0.5232223378425251,0.2006215055534698,0.0,0.0420325848546142,0.17741935483870966,0.06753176298492136,
DLG10,C,5378,348,87,62,Node2Vec+MLP,5,True,0.4955861949358307,0.17059812013353948,0.10000000000000002,0.12963714221320713,0.04301075268817204,0.06349768375084831,
DLG11,A,2024,88,22,11,preferential_attachment,5,True,0.3112947658402204,0.14703397799493167,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG11,A,2024,88,22,11,l3,5,True,0.4424242424242424,0.16666666666666666,0.3666666666666667,0.16666666666666666,1.0,0.2857142857142857,
DLG11,A,2024,88,22,11,katz,5,True,0.4393939393939394,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0,0.2857142857142857,
DLG11,A,2024,88,22,11,ppr,5,True,0.12121212121212123,0.11503684628238886,0.0,0.14654414805624483,0.8484848484848485,0.24991107906753185,
DLG11,A,2024,88,22,11,RandomForest,5,True,0.4636363636363636,0.16666666666666666,0.6,0.16666666666666666,1.0,0.2857142857142857,
DLG11,A,2024,88,22,11,RUSBoost,5,True,0.21363636363636362,0.15154845154845153,0.06666666666666667,0.0811965811965812,0.3636363636363636,0.12301587301587301,
DLG11,A,2024,88,22,11,LightGBM,5,True,0.3060606060606061,0.17127903439509132,0.0,0.008771929824561403,0.030303030303030304,0.013605442176870748,
DLG11,A,2024,88,22,11,Node2Vec+MLP,5,True,0.43994490358126725,0.16329941553120775,0.13333333333333333,0.1743079836829837,0.9393939393939394,0.29527910685805425,
DLG11,B,2024,86,21,14,preferential_attachment,5,True,0.36479591836734687,0.16092489515878972,0.06666666666666667,0.16527777777777777,0.9761904761904763,0.2826747720364741,
DLG11,B,2024,86,21,14,l3,5,True,0.4707482993197279,0.16666666666666666,0.26666666666666666,0.16666666666666666,1.0,0.2857142857142857,
DLG11,B,2024,86,21,14,katz,5,True,0.4539115646258504,0.16296296296296298,0.10000000000000002,0.16666666666666666,1.0,0.2857142857142857,
DLG11,B,2024,86,21,14,ppr,5,True,0.23248299319727891,0.1191552074409753,0.06666666666666667,0.16189902639767137,0.9523809523809524,0.2767439431913116,
DLG11,B,2024,86,21,14,RandomForest,5,True,0.5047619047619047,0.18796296296296297,0.20000000000000004,0.16666666666666666,1.0,0.2857142857142857,
DLG11,B,2024,86,21,14,RUSBoost,5,True,0.6799319727891157,0.2717172499781195,0.7999999999999999,0.23723723723723725,1.0,0.3734827264239029,
DLG11,B,2024,86,21,14,LightGBM,5,True,0.4008503401360544,0.15007041206595528,0.03333333333333333,0.17761316872427982,0.9761904761904763,0.30049280504632364,
DLG11,B,2024,86,21,14,Node2Vec+MLP,5,True,0.44608843537414966,0.16734752695540087,0.13333333333333333,0.16800535475234268,0.9285714285714285,0.28767795778105054,
DLG11,C,2024,70,18,33,preferential_attachment,5,True,0.4604836241199877,0.16360539804155216,0.13333333333333333,0.16666666666666666,1.0,0.2857142857142857,
DLG11,C,2024,70,18,33,l3,5,True,0.44343434343434346,0.16666666666666666,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG11,C,2024,70,18,33,katz,5,True,0.4252525252525252,0.16666666666666666,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG11,C,2024,70,18,33,ppr,5,True,0.6512396694214876,0.2119528771573577,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG11,C,2024,70,18,33,RandomForest,5,True,0.4454545454545455,0.16666666666666666,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG11,C,2024,70,18,33,RUSBoost,5,True,0.4121212121212121,0.16666666666666666,0.5,0.05555555555555555,0.3333333333333333,0.09523809523809523,
DLG11,C,2024,70,18,33,LightGBM,5,True,0.7237832874196511,0.28377314676363463,0.10000000000000002,0.1717076161695791,0.9191919191919192,0.28934910274656067,
DLG11,C,2024,70,18,33,Node2Vec+MLP,5,True,0.4703397612488522,0.1586570768132859,0.03333333333333333,0.1616795366795367,0.3636363636363636,0.2203428510061348,
DLG12,A,5645,282,71,116,preferential_attachment,5,True,0.5556480380499406,0.20634560113820863,0.2333333333333333,0.23422926012897405,0.18965517241379312,0.21095421110060797,
DLG12,A,5645,282,71,116,l3,5,True,0.5074464922711057,0.17040549169859512,0.16666666666666666,0.17499999999999996,0.04885057471264368,0.07552548953016425,
DLG12,A,5645,282,71,116,katz,5,True,0.49838981371383273,0.16921043184398074,0.0,0.16326530612244897,0.02873563218390805,0.0491890495566387,
DLG12,A,5645,282,71,116,ppr,5,True,0.28327883472057075,0.1211337104150767,0.0,0.20392928535732133,0.05459770114942528,0.0861447654551103,
DLG12,A,5645,282,71,116,RandomForest,5,True,0.4782996432818074,0.16434649740501628,0.0,0.05265387641469468,0.020114942528735632,0.028900732267429268,
DLG12,A,5645,282,71,116,RUSBoost,5,True,0.4637881490289339,0.16282359385296927,0.3666666666666667,0.16029143897996356,0.6925287356321839,0.22437449556093622,
DLG12,A,5645,282,71,116,LightGBM,5,True,0.6495813515655965,0.30114523050276853,0.16666666666666666,0.21411840116740236,0.7126436781609197,0.32699275636932795,
DLG12,A,5645,282,71,116,Node2Vec+MLP,5,True,0.5435815497423702,0.19021018833202596,0.13333333333333333,0.18469877006462374,0.08333333333333333,0.10245148676105294,
DLG12,B,5645,334,84,51,preferential_attachment,5,True,0.7462514417531718,0.35713649863229047,0.16666666666666666,0.3812393280478387,0.69281045751634,0.4874691548805196,
DLG12,B,5645,334,84,51,l3,5,True,0.7124054850698448,0.4538433189478274,0.8333333333333334,0.5417756846328275,0.48366013071895425,0.5096296296296297,
DLG12,B,5645,334,84,51,katz,5,True,0.6966935793925414,0.4437268733821635,0.7333333333333334,0.5443235668517271,0.4705882352941176,0.5000076953858467,
DLG12,B,5645,334,84,51,ppr,5,True,0.6232090221709599,0.3540371914414684,0.3666666666666667,0.5510392385392385,0.4705882352941177,0.5067517278043594,
DLG12,B,5645,334,84,51,RandomForest,5,True,0.6741381519928232,0.312356631137559,0.5666666666666668,0.46645021645021645,0.4052287581699347,0.40736961267014404,
DLG12,B,5645,334,84,51,RUSBoost,5,True,0.8185313341022683,0.42772100985169526,0.7333333333333334,0.4547522640195054,0.8300653594771242,0.5888159321699694,
DLG12,B,5645,334,84,51,LightGBM,5,True,0.7012687427912342,0.25806099323007503,0.0,0.26800929254200284,0.8300653594771242,0.3851616767624071,
DLG12,B,5645,334,84,51,Node2Vec+MLP,5,True,0.6840445982314494,0.41221576831171697,0.6666666666666666,0.36224711553658917,0.48366013071895425,0.39079092311081737,
DLG12,C,5645,345,86,38,preferential_attachment,5,True,0.5029316712834718,0.19924923113097312,0.20000000000000004,0.20747328356024008,0.22807017543859645,0.21667137520796056,
DLG12,C,5645,345,86,38,l3,5,True,0.46315789473684205,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG12,C,5645,345,86,38,katz,5,True,0.3763157894736842,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG12,C,5645,345,86,38,ppr,5,True,0.6577562326869807,0.2185550923277195,0.0,0.0,0.0,0.0,
DLG12,C,5645,345,86,38,RandomForest,5,True,0.4482456140350877,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG12,C,5645,345,86,38,RUSBoost,5,True,0.3669898430286242,0.16666666666666666,0.2333333333333333,0.05555555555555555,0.3333333333333333,0.09523809523809523,
DLG12,C,5645,345,86,38,LightGBM,5,True,0.3252539242843952,0.13373216139743624,0.0,0.022988505747126436,0.03508771929824561,0.027777777777777776,
DLG12,C,5645,345,86,38,Node2Vec+MLP,5,True,0.4882040627885503,0.16533189455028227,0.10000000000000002,0.14271898314451506,0.08771929824561403,0.11361916771752838,
DLG13,A,2157,168,42,19,preferential_attachment,5,True,0.5615881809787627,0.45076571121618375,0.6333333333333333,0.21212121212121213,0.6842105263157894,0.31868131868131866,
DLG13,A,2157,168,42,19,l3,5,True,0.5111726685133887,0.17867746288798922,0.26666666666666666,0.2122766122766123,0.10526315789473684,0.1320187165775401,
DLG13,A,2157,168,42,19,katz,5,True,0.5031394275161588,0.198851161662796,0.26666666666666666,0.23888888888888885,0.12280701754385964,0.16002697375246397,
DLG13,A,2157,168,42,19,ppr,5,True,0.24349030470914124,0.12327846887630878,0.0,0.0,0.0,0.0,
DLG13,A,2157,168,42,19,RandomForest,5,True,0.510156971375808,0.17378167641325537,0.3,0.12380952380952381,0.07017543859649122,0.08916753744339952,
DLG13,A,2157,168,42,19,RUSBoost,5,True,0.36777469990766387,0.14679100664652778,0.26666666666666666,0.09787367104440274,0.42105263157894735,0.1523262178434592,
DLG13,A,2157,168,42,19,LightGBM,5,True,0.5331486611265005,0.21930324817251068,0.06666666666666667,0.11660206718346254,0.31578947368421056,0.1693121693121693,
DLG13,A,2157,168,42,19,Node2Vec+MLP,5,True,0.5008310249307479,0.16908538944384044,0.03333333333333333,0.13369544501619973,0.21052631578947367,0.16782810685249708,
DLG13,B,2157,161,40,28,preferential_attachment,5,True,0.4920918367346938,0.20523326976293754,0.2333333333333333,0.1659891598915989,0.9880952380952381,0.28422619047619047,
DLG13,B,2157,161,40,28,l3,5,True,0.6556972789115647,0.3584797718370502,0.7333333333333334,0.4292586304470854,0.3333333333333333,0.3608999755441428,
DLG13,B,2157,161,40,28,katz,5,True,0.6201955782312926,0.3222143095579587,0.6,0.4366531713900135,0.39285714285714285,0.41476707642121174,
DLG13,B,2157,161,40,28,ppr,5,True,0.4756377551020408,0.24120225064838371,0.4000000000000001,0.30593958013312855,0.3333333333333333,0.3254811227692584,
DLG13,B,2157,161,40,28,RandomForest,5,True,0.6047619047619047,0.25277993374383245,0.43333333333333335,0.20634920634920637,0.7619047619047619,0.2857142857142857,
DLG13,B,2157,161,40,28,RUSBoost,5,True,0.5136904761904763,0.17361111111111108,0.7999999999999999,0.19444444444444442,0.5833333333333334,0.2738095238095238,
DLG13,B,2157,161,40,28,LightGBM,5,True,0.6071003401360544,0.2648384255908898,0.16666666666666666,0.3441667409189462,0.5833333333333334,0.40113304093567254,
DLG13,B,2157,161,40,28,Node2Vec+MLP,5,True,0.6284013605442177,0.3128576805210331,0.43333333333333335,0.30436829904375545,0.39285714285714285,0.34951013898382316,
DLG13,C,2157,146,37,46,preferential_attachment,5,True,0.38906742281033396,0.13624806819010232,0.03333333333333333,0.08098267085357452,0.057971014492753624,0.06689727580068605,
DLG13,C,2157,146,37,46,l3,5,True,0.4405797101449276,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG13,C,2157,146,37,46,katz,5,True,0.3586956521739131,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG13,C,2157,146,37,46,ppr,5,True,0.5114366729678639,0.16178037537583806,0.0,0.0,0.0,0.0,
DLG13,C,2157,146,37,46,RandomForest,5,True,0.44420289855072465,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG13,C,2157,146,37,46,RUSBoost,5,True,0.2500630119722747,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG13,C,2157,146,37,46,LightGBM,5,True,0.3384057971014493,0.13934953763727734,0.0,0.05541666666666667,0.14492753623188406,0.07935452409451611,
DLG13,C,2157,146,37,46,Node2Vec+MLP,5,True,0.433648393194707,0.14279441843494015,0.0,0.10996925779534476,0.13043478260869565,0.11857315389924085,
DLG14,A,453,18,4,2,preferential_attachment,5,False,0.5750000000000001,0.24894179894179894,1.0,0.0,0.0,0.0,
DLG14,A,453,18,4,2,l3,5,False,0.45,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,
DLG14,A,453,18,4,2,katz,5,False,0.45,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,
DLG14,A,453,18,4,2,ppr,5,False,0.15,0.13703703703703704,0.8333333333333334,0.1111111111111111,0.6666666666666666,0.19047619047619047,
DLG14,A,453,18,4,2,RandomForest,5,False,0.375,0.16666666666666666,1.0,0.1111111111111111,0.6666666666666666,0.19047619047619047,
DLG14,A,453,18,4,2,RUSBoost,5,False,0.55,0.22619047619047616,1.0,0.16666666666666666,1.0,0.2857142857142857,
DLG14,A,453,18,4,2,LightGBM,5,False,0.3666666666666667,0.20753968253968255,1.0,0.07407407407407407,0.3333333333333333,0.12121212121212122,
DLG14,A,453,18,4,2,Node2Vec+MLP,5,False,0.39166666666666666,0.19855699855699857,0.8333333333333334,0.047619047619047616,0.16666666666666666,0.07407407407407407,
DLG14,B,453,16,4,4,preferential_attachment,5,False,0.4124999999999999,0.2307512916780651,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.36190476190476195,
DLG14,B,453,16,4,4,l3,5,False,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0,0.2857142857142857,
DLG14,B,453,16,4,4,katz,5,False,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0,0.2857142857142857,
DLG14,B,453,16,4,4,ppr,5,False,0.15208333333333332,0.13034060846560847,0.0,0.14285714285714282,0.8333333333333334,0.2438095238095238,
DLG14,B,453,16,4,4,RandomForest,5,False,0.5104166666666666,0.19722222222222222,1.0,0.16666666666666666,0.4166666666666667,0.22857142857142856,
DLG14,B,453,16,4,4,RUSBoost,5,False,0.6083333333333334,0.26111111111111107,1.0,0.25555555555555554,1.0,0.4070175438596491,
DLG14,B,453,16,4,4,LightGBM,5,False,0.5833333333333334,0.23244625744625744,0.5833333333333334,0.2518518518518518,1.0,0.40191387559808617,
DLG14,B,453,16,4,4,Node2Vec+MLP,5,False,0.4479166666666667,0.20068725557855993,0.5,0.10342555994729907,0.3333333333333333,0.150997150997151,
DLG14,C,453,17,4,3,preferential_attachment,5,False,0.4962962962962963,0.2765382584010035,0.4444444444444444,0.18888888888888888,0.3333333333333333,0.2619047619047619,
DLG14,C,453,17,4,3,l3,5,False,0.18888888888888888,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0,0.2857142857142857,
DLG14,C,453,17,4,3,katz,5,False,0.18888888888888888,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0,0.2857142857142857,
DLG14,C,453,17,4,3,ppr,5,False,0.2851851851851852,0.1724941724941725,0.1111111111111111,0.1699346405228758,1.0,0.2904761904761905,
DLG14,C,453,17,4,3,RandomForest,5,False,0.43333333333333335,0.16666666666666666,1.0,0.05555555555555555,0.3333333333333333,0.09523809523809523,
DLG14,C,453,17,4,3,RUSBoost,5,False,0.23333333333333334,0.16666666666666666,0.7777777777777777,0.05555555555555555,0.3333333333333333,0.09523809523809523,
DLG14,C,453,17,4,3,LightGBM,5,False,0.2962962962962963,0.1618686868686869,0.3333333333333333,0.0,0.0,0.0,
DLG14,C,453,17,4,3,Node2Vec+MLP,5,False,0.43703703703703706,0.19159050825717494,0.5555555555555555,0.14444444444444446,0.7777777777777777,0.24338624338624337,
DLG15,A,558,25,6,10,preferential_attachment,5,True,0.5753333333333334,0.2506550238331669,0.2333333333333333,0.1111111111111111,0.43333333333333335,0.17216117216117213,
DLG15,A,558,25,6,10,l3,5,True,0.48,0.16666666666666666,0.7999999999999999,0.1111111111111111,0.6666666666666666,0.19047619047619047,
DLG15,A,558,25,6,10,katz,5,True,0.4666666666666666,0.16666666666666666,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.19047619047619047,
DLG15,A,558,25,6,10,ppr,5,True,0.2233333333333333,0.11936555868273964,0.0,0.024999999999999998,0.09999999999999999,0.04,
DLG15,A,558,25,6,10,RandomForest,5,True,0.42100000000000004,0.16666666666666666,0.13333333333333333,0.0,0.0,0.0,
DLG15,A,558,25,6,10,RUSBoost,5,True,0.4606666666666667,0.1618113912231559,0.2333333333333333,0.1503267973856209,0.4666666666666666,0.21869488536155202,
DLG15,A,558,25,6,10,LightGBM,5,True,0.3403333333333333,0.16598339336561221,0.06666666666666667,0.14285714285714282,0.26666666666666666,0.1858678955453149,
DLG15,A,558,25,6,10,Node2Vec+MLP,5,True,0.4483333333333333,0.16430136835335216,0.06666666666666667,0.1460411899313501,0.4000000000000001,0.21612554112554114,
DLG15,B,558,30,7,4,preferential_attachment,5,False,0.5895833333333335,0.4453751065643649,0.4166666666666667,0.18835978835978837,0.5,0.28774928774928776,
DLG15,B,558,30,7,4,l3,5,False,0.45208333333333334,0.23611111111111108,0.5833333333333334,0.1111111111111111,0.6666666666666666,0.19047619047619047,
DLG15,B,558,30,7,4,katz,5,False,0.39166666666666666,0.23611111111111108,0.5,0.1111111111111111,0.6666666666666666,0.19047619047619047,
DLG15,B,558,30,7,4,ppr,5,False,0.4145833333333333,0.22343857832988268,0.16666666666666666,0.057971014492753624,0.3333333333333333,0.09876543209876543,
DLG15,B,558,30,7,4,RandomForest,5,False,0.8291666666666666,0.5729617604617604,1.0,0.6481481481481481,0.6666666666666666,0.5495726495726495,
DLG15,B,558,30,7,4,RUSBoost,5,False,0.8916666666666666,0.5370370370370371,1.0,0.48148148148148145,1.0,0.5384615384615384,
DLG15,B,558,30,7,4,LightGBM,5,False,0.9020833333333332,0.6142857142857142,1.0,0.5052910052910052,1.0,0.5745365745365746,
DLG15,B,558,30,7,4,Node2Vec+MLP,5,False,0.7458333333333332,0.44513114401390075,0.75,0.38888888888888884,0.4166666666666667,0.3398692810457516,
DLG15,C,558,26,7,8,preferential_attachment,5,False,0.43645833333333334,0.1683593505667581,0.0,0.0,0.0,0.0,
DLG15,C,558,26,7,8,l3,5,False,0.2916666666666667,0.16666666666666666,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG15,C,558,26,7,8,katz,5,False,0.24166666666666667,0.16666666666666666,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG15,C,558,26,7,8,ppr,5,False,0.4041666666666666,0.16539562621114437,0.0,0.05555555555555555,0.3333333333333333,0.09523809523809523,
DLG15,C,558,26,7,8,RandomForest,5,False,0.37083333333333335,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,
DLG15,C,558,26,7,8,RUSBoost,5,False,0.1875,0.16666666666666666,0.625,0.05555555555555555,0.3333333333333333,0.09523809523809523,
DLG15,C,558,26,7,8,LightGBM,5,False,0.21614583333333334,0.13039672394324245,0.0,0.0,0.0,0.0,
DLG15,C,558,26,7,8,Node2Vec+MLP,5,False,0.31666666666666665,0.14340411154354116,0.125,0.11481481481481481,0.20833333333333334,0.1482011935208866,
DLG16,A,5574,374,94,277,preferential_attachment,5,True,0.5205263546594725,0.1942947381006591,0.13333333333333333,0.17396579576190066,0.20336943441636582,0.18196475464497786,
DLG16,A,5574,374,94,277,l3,5,True,0.5024897148839856,0.16764528916259644,0.0,0.20063639490884075,0.032490974729241874,0.055512741192175606,
DLG16,A,5574,374,94,277,katz,5,True,0.513451671901541,0.17014267631327515,0.0,0.1941654710664754,0.032490974729241874,0.055224058375670154,
DLG16,A,5574,374,94,277,ppr,5,True,0.28335396872977187,0.12398326452474913,0.03333333333333333,0.17433407325194228,0.032490974729241874,0.05441273245415338,
DLG16,A,5574,374,94,277,RandomForest,5,True,0.4943172290355233,0.1657891131846779,0.0,0.09554475222677987,0.018050541516245487,0.030255326300755447,
DLG16,A,5574,374,94,277,RUSBoost,5,True,0.4729406960427826,0.163481866620779,0.5666666666666668,0.1589618815896188,0.8086642599277978,0.2620564149226569,
DLG16,A,5574,374,94,277,LightGBM,5,True,0.5880514538179827,0.2095590288460468,0.03333333333333333,0.20552619611711154,0.651022864019254,0.30238285815779636,
DLG16,A,5574,374,94,277,Node2Vec+MLP,5,True,0.5171000099918762,0.1776737110176805,0.16666666666666666,0.19620555695850792,0.16967509025270758,0.17385300003870788,
DLG16,B,5574,550,138,57,preferential_attachment,5,True,0.6405355493998154,0.27112745728653004,0.3666666666666667,0.2406618250845144,0.5964912280701754,0.34258709222714456,
DLG16,B,5574,550,138,57,l3,5,True,0.7389247973735508,0.5042549574420733,0.8666666666666667,0.6963437796771131,0.49707602339181295,0.563734950831725,
DLG16,B,5574,550,138,57,katz,5,True,0.7459013029650149,0.5207237060547983,0.8333333333333334,0.6750677506775068,0.5146198830409356,0.566497213036241,
DLG16,B,5574,550,138,57,ppr,5,True,0.6527752128860161,0.4064742343730076,0.4666666666666666,0.5125969778066121,0.52046783625731,0.5109456568249894,
DLG16,B,5574,550,138,57,RandomForest,5,True,0.6403611367600287,0.30621575381747085,0.6,0.4816468253968254,0.3567251461988304,0.4042994042994043,
